id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,salts_encoded,packaging_encoded,manufacturer_encoded,quantity_numeric,retail_price_scaled,discounted_price_scaled,text_representation,cluster_id,pca_x,pca_y
source_6-75753,dolobak strip of 10 tablets,source_6,True,123.75,108.9,micro labs,10 Tablet(s) in Strip,STRIP,tramadol(37.5 mg) + paracetamol / acetaminophen(325.0 mg),716,38,176,10.0,-0.025481086887753166,-0.011456236791975645,dolobak strip of 10 tablets tramadol(37.5 mg) + paracetamol / acetaminophen(325.0 mg) STRIP,4,-0.25661886,-0.1998028
source_7-90361,dolobak tablet,source_7,True,143.3909250764526,115.28856905660376,micro labs ltd,10 tablets,strip,tramadol (37.5mg) + paracetamol (325mg),709,57,177,10.0,0.00018931202265641518,0.000621375289580718,dolobak tablet tramadol (37.5mg) + paracetamol (325mg) strip,4,-0.2804024,-0.2318779
source_1-65098,dolobak tablet 10s,source_1,True,135.0,118.8,micro labs ltd,10,Strip | Tablet,paracetamol-325mg + tramadol-37.5mg,591,42,177,10.0,-0.010777503089231418,0.007259747734138553,dolobak tablet 10s paracetamol-325mg + tramadol-37.5mg Strip | Tablet,4,-0.3030697,-0.18616796
source_7-90362,doloban 100mg tablet sr,source_7,True,38.1,36.9,mankind pharma ltd,10.0 tablet sr in 1 strip,strip,diclofenac (100mg),242,57,158,10.0,-0.13742437154049872,-0.14757248789098815,doloban 100mg tablet sr diclofenac (100mg) strip,1,-0.11893905,0.24931137
source_7-90363,doloban 25mg injection,source_7,True,10.5,10.2,mankind pharma ltd,3.0 ml in 1 ampoule,injection,diclofenac (25mg),245,56,158,3.0,-0.17349716379287208,-0.1980489310068719,doloban 25mg injection diclofenac (25mg) injection,2,0.1675423,-0.04966466
source_6-75754,doloban aqua 75mg ampoule of 1ml injection,source_6,True,423.0,372.24,mankind pharmaceuticals ltd,1ml Injection in Ampoule,AMPOULE,diclofenac(75.0 mg),298,0,160,1.0,0.3656342421529253,0.48638895160266243,doloban aqua 75mg ampoule of 1ml injection diclofenac(75.0 mg) AMPOULE,2,0.23253843,-0.006275085
source_2-39598,doloban aqua 75mg injection,source_2,True,22.0,18.04,mankind pharma ltd,75,injection,diclofenac 75mg,269,56,158,75.0,-0.1584668336877165,-0.18322738366497943,doloban aqua 75mg injection diclofenac 75mg injection,2,0.2175385,-0.05643144
source_1-65099,doloban aqua injection 1ml,source_1,True,22.0,19.36,mankind pharma pvt ltd,1,Vial | Injection,diclofenac-75mg,310,54,159,1.0,-0.1584668336877165,-0.18073191906149755,doloban aqua injection 1ml diclofenac-75mg Vial | Injection,2,0.25888902,-0.07306033
source_6-75755,doloban injection 3ml,source_6,True,4.57,4.02,mankind pharmaceuticals ltd,3ml Injection in Ampoule,AMPOULE,diclofenac(25.0 mg),291,0,160,3.0,-0.18124758618622622,-0.20973224255953715,doloban injection 3ml diclofenac(25.0 mg) AMPOULE,2,0.20746419,-0.012937478
source_6-75756,doloban injection 30ml,source_6,True,31.42,27.65,mankind pharmaceuticals ltd,30ml Injection in Vial,VIAL,diclofenac(25.0 mg),291,51,160,30.0,-0.1461550328537543,-0.16505964515023627,doloban injection 30ml diclofenac(25.0 mg) VIAL,2,0.2278467,-0.043433923
source_6-75757,dolobanmr 502 mg tablet mr 10,source_6,True,9.9,8.71,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,tizanidine(2.0 mg) + diclofenac(50.0 mg),706,38,160,10.0,-0.17428135492879324,-0.20086578120322648,dolobanmr 502 mg tablet mr 10 tizanidine(2.0 mg) + diclofenac(50.0 mg) STRIP,1,-0.10951123,0.20541501
source_6-75759,doloban plus vet injection,source_6,True,93.0,81.84,mankind pharmaceuticals ltd,30ml Injection in Ampoule,AMPOULE,nimesulide + paracetamol,483,0,160,30.0,-0.06567088260371261,-0.0626132611633545,doloban plus vet injection nimesulide + paracetamol AMPOULE,2,0.040585037,-0.2827027
source_6-75760,doloban plus vet injection 90ml,source_6,True,275.0,242.0,mankind pharmaceuticals ltd,90ml Injection in Ampoule,AMPOULE,nimesulide + paracetamol,483,0,160,90.0,0.17220042862570586,0.2401697773924488,doloban plus vet injection 90ml nimesulide + paracetamol AMPOULE,2,0.033239212,-0.29274392
source_7-90366,dolobans tablet,source_7,True,62.0,60.1,mankind pharma ltd,10.0 tablets in 1 strip,strip,diclofenac (50mg) + serratiopeptidase (15mg),253,57,158,10.0,-0.10618742462630586,-0.10371280698130633,dolobans tablet diclofenac (50mg) + serratiopeptidase (15mg) strip,1,-0.15918304,0.088758305
source_6-75761,doloban sr 100mg strip of 10 tablets,source_6,True,38.1,33.53,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,diclofenac(100.0 mg),290,38,160,10.0,-0.13742437154049872,-0.1539434846438169,doloban sr 100mg strip of 10 tablets diclofenac(100.0 mg) STRIP,1,-0.053996466,0.16430005
source_6-75762,doloban strip of 10 tablets,source_6,True,40.0,35.2,mankind pharmaceuticals ltd,10 Tablet(s) in Strip,STRIP,chlorzoxazone + diclofenac + paracetamol,206,38,160,10.0,-0.13494109961008172,-0.1507863438197148,doloban strip of 10 tablets chlorzoxazone + diclofenac + paracetamol STRIP,4,-0.13298064,0.01667687
source_2-39599,dolobest 100mg tablet,source_2,True,71.42,58.56,ttk healthcare ltd,100,strip,aceclofenac 100mg,46,57,256,100.0,-0.09387562379234365,-0.1066241823520352,dolobest 100mg tablet aceclofenac 100mg strip,1,-0.17441921,0.30300525
source_2-39600,dolobest 200mg tablet sr,source_2,True,26.63,21.84,ttk healthcare ltd,200,strip,aceclofenac 200mg,63,57,256,200.0,-0.15241549208885824,-0.17604347041253157,dolobest 200mg tablet sr aceclofenac 200mg strip,1,-0.20673133,0.29247686
source_2-39601,dolobest mr 100mg500mg250mg tablet,source_2,True,130.0,106.6,ttk healthcare ltd,250,strip,"aceclofenac 100mg,paracetamol/acetaminophen 500mg,",53,57,256,250.0,-0.01731242922190775,-0.01580439481319412,"dolobest mr 100mg500mg250mg tablet aceclofenac 100mg,paracetamol/acetaminophen 500mg, strip",4,-0.31001684,-0.09285624
source_6-75763,dolobest mr strip of 10 tablets,source_6,True,130.0,114.4,ttk healthcare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + chlorzoxazone(250.0 mg) + paracetamol / acetaminophen(500.0 mg),67,38,256,10.0,-0.01731242922190775,-0.0010584676108010816,dolobest mr strip of 10 tablets aceclofenac(100.0 mg) + chlorzoxazone(250.0 mg) + paracetamol / acetaminophen(500.0 mg) STRIP,4,-0.22120318,0.0065741786
source_1-65101,dolobest mr tablet,source_1,True,130.0,114.4,ttk healthcare,10,Strip | Tablet,aceclofenac-100mg + chlorzoxazone-250mg + paracetamol-500mg,90,42,255,10.0,-0.01731242922190775,-0.0010584676108010816,dolobest mr tablet aceclofenac-100mg + chlorzoxazone-250mg + paracetamol-500mg Strip | Tablet,4,-0.25270313,0.009028023
source_2-39602,dolobest od 200mg tablet,source_2,True,45.7,37.47,ttk healthcare ltd,200,strip,aceclofenac 200mg,63,57,256,200.0,-0.1274912838188307,-0.14649490090312095,dolobest od 200mg tablet aceclofenac 200mg strip,1,-0.16507414,0.30167043
source_6-75764,dolobest od strip of 10 tablets,source_6,True,45.7,40.22,ttk healthcare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(200.0 mg),83,38,256,10.0,-0.1274912838188307,-0.14129601631253366,dolobest od strip of 10 tablets aceclofenac(200.0 mg) STRIP,1,-0.12769873,0.288564
source_7-90371,dolobest p 100 mg500 mg tablet,source_7,True,40.4,39.2,ttk healthcare ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (500mg),9,57,256,10.0,-0.1344183055194676,-0.14322432986976966,dolobest p 100 mg500 mg tablet aceclofenac (100mg) + paracetamol (500mg) strip,4,-0.30614868,-0.05821598
source_6-75765,dolobest p strip of 10 tablets,source_6,True,29.0,25.52,ttk healthcare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg) + paracetamol / acetaminophen(500.0 mg),71,38,256,10.0,-0.14931793710196964,-0.16908641757858206,dolobest p strip of 10 tablets aceclofenac(100.0 mg) + paracetamol / acetaminophen(500.0 mg) STRIP,4,-0.2655866,-0.04211942
source_1-65102,dolobest p tablet 10s,source_1,True,40.4,35.552,ttk healthcare ltd,10,Strip | Tablet,aceclofenac-100mg + paracetamol-500mg,99,42,256,10.0,-0.1344183055194676,-0.1501208865921196,dolobest p tablet 10s aceclofenac-100mg + paracetamol-500mg Strip | Tablet,4,-0.30133188,-0.02562507
source_7-90372,dolobest sp 100mg500mg15mg tablet,source_7,True,73.5,71.3,ttk healthcare ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (500mg) + serratiopeptidase (15mg),11,57,256,10.0,-0.0911570945211503,-0.08253916792145995,dolobest sp 100mg500mg15mg tablet aceclofenac (100mg) + paracetamol (500mg) + serratiopeptidase (15mg) strip,4,-0.3072979,-0.07622045
source_6-75766,dolobest sp strip of 10 tablets,source_6,True,57.8,50.86,ttk healthcare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac + paracetamol + serratiopeptidase,26,38,256,10.0,-0.11167676257775398,-0.12118105920567959,dolobest sp strip of 10 tablets aceclofenac + paracetamol + serratiopeptidase STRIP,4,-0.2548748,-0.008722906
source_6-75767,dolobest sr 200 mg tablet 10,source_6,True,26.63,23.43,ttk healthcare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(200.0 mg),83,38,256,10.0,-0.15241549208885824,-0.17303756986742838,dolobest sr 200 mg tablet 10 aceclofenac(200.0 mg) STRIP,1,-0.18864384,0.29720658
source_6-75768,dolobest strip of 10 tablets,source_6,True,19.9,17.51,ttk healthcare ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg),66,38,256,10.0,-0.16121150266344056,-0.18422935051334716,dolobest strip of 10 tablets aceclofenac(100.0 mg) STRIP,1,-0.15289018,0.2854458
source_1-65103,dolobid 50mg15mg tablet,source_1,True,70.0,61.6,apotex life sciences,10,Strip | Tablet,diclofenac-50mg + serratiopeptidase-15mg,308,42,23,10.0,-0.09573154281402373,-0.1008770517500769,dolobid 50mg15mg tablet diclofenac-50mg + serratiopeptidase-15mg Strip | Tablet,1,-0.19335549,0.09338182
source_6-75769,dolobid m oint 30gm,source_6,True,87.19,76.73,apotex pharmachem india pvt ltd,30g Ointment in Tube,TUBE,diclofenac + menthol + methyl salicylate,258,43,24,30.0,-0.0732644667698825,-0.07227373398440941,dolobid m oint 30gm diclofenac + menthol + methyl salicylate TUBE,3,0.27952233,-0.022195356
source_2-39605,dolobrake capsule,source_2,True,60.5,49.61,mankind pharma ltd,10 tablets,strip,"diclofenac 100mg,rabeprazole 20mg",260,57,158,10.0,-0.10814790246610875,-0.12354418856503745,"dolobrake capsule diclofenac 100mg,rabeprazole 20mg strip",1,-0.021387907,0.0724757
source_1-65104,dolobrake mr 500mg50mg325mg tablet,source_1,True,85.0,74.8,mankind pharma ltd,10,Strip | Tablet,chlorzoxazone-500mg + diclofenac-50mg + paracetamol-325mg,217,42,158,10.0,-0.07612676441599474,-0.07592240571525796,dolobrake mr 500mg50mg325mg tablet chlorzoxazone-500mg + diclofenac-50mg + paracetamol-325mg Strip | Tablet,4,-0.22180301,-0.037047178
source_7-90375,dolobrake sp 50mg325mg15mg tablet,source_7,True,90.2,86.0,mankind pharma ltd,10.0 tablets in 1 strip,strip,diclofenac (50mg) + paracetamol (325mg) + serratiopeptidase (15mg),250,57,158,10.0,-0.06933044123801134,-0.05474876665541157,dolobrake sp 50mg325mg15mg tablet diclofenac (50mg) + paracetamol (325mg) + serratiopeptidase (15mg) strip,4,-0.26493946,-0.11957943
source_7-90376,doloby plus 100mg500mg tablet,source_7,True,143.3909250764526,115.28856905660376,boyeger biotech pvt ltd,500,strip,aceclofenac (100mg) + paracetamol (500mg),9,57,50,500.0,0.00018931202265641518,0.000621375289580718,doloby plus 100mg500mg tablet aceclofenac (100mg) + paracetamol (500mg) strip,4,-0.2801846,-0.08985034
source_7-90377,dolocaf extra tablet,source_7,False,40.0,38.8,hnf care pvt ltd,10.0 tablets in 1 strip,strip,caffeine (50mg) + paracetamol (650mg),148,57,119,10.0,-0.13494109961008172,-0.14398053126476418,dolocaf extra tablet caffeine (50mg) + paracetamol (650mg) strip,4,-0.13822596,-0.15345326
source_7-90379,dolocaine cream,source_7,False,196.0,184.0,cadila pharmaceuticals ltd,5.0 gm in 1 tube,tube,prilocaine (25mg/gm) + lidocaine (25mg/gm),643,58,52,5.0,0.06894859572941983,0.1305205751182443,dolocaine cream prilocaine (25mg/gm) + lidocaine (25mg/gm) tube,0,0.20206311,-0.2511344
source_6-75771,dolocaine cream 15gm,source_6,False,319.56,281.21,zydus healthcare ltd,15g Cream in Tube,TUBE,prilocaine(2.5 %) + lidocaine / lignocaine(2.5 %),644,43,289,15.0,0.23043969032011732,0.3142964191367859,dolocaine cream 15gm prilocaine(2.5 %) + lidocaine / lignocaine(2.5 %) TUBE,3,0.28234512,-0.2384172
source_1-65107,dolocaine cream 30 gm,source_1,False,835.0,734.8,zydus cadila healthcare ltd,30,Tube | Cream,lidocaine-25mg + prilocaine-25mg,440,46,288,30.0,0.9041121554854551,1.1718098960256897,dolocaine cream 30 gm lidocaine-25mg + prilocaine-25mg Tube | Cream,0,0.13385768,-0.2634793
source_6-75772,dolocaine cream 30gm,source_6,False,708.5,708.5,cadila pharmaceuticals ltd,30g Cream in Tube,TUBE,prilocaine(2.5 %) + lidocaine / lignocaine(2.5 %),644,43,52,30.0,0.7387785243287439,1.1220896543048005,dolocaine cream 30gm prilocaine(2.5 %) + lidocaine / lignocaine(2.5 %) TUBE,3,0.28893852,-0.23846692
source_1-65108,dolocaine cream 5gm,source_1,True,127.0,111.8,cadila healthcare ltd,5,Tube | Cream,lidocaine-2.5%w/w + prilocaine-2.5%w/w,439,46,51,5.0,-0.02123338490151355,-0.005973776678265437,dolocaine cream 5gm lidocaine-2.5%w/w + prilocaine-2.5%w/w Tube | Cream,3,0.28054944,-0.26473704
source_7-90380,dolocalm 75mg injection,source_7,True,14.0,13.6,sanes pharmaceuticals,1.0 ml in 1 vial,injection,diclofenac (75mg),254,56,228,1.0,-0.16892271549999863,-0.19162121914941857,dolocalm 75mg injection diclofenac (75mg) injection,2,0.25248414,-0.059209835
source_7-90381,dolocalm forte 50mg500mg tablet,source_7,True,30.0,29.1,sanes pharmaceuticals,10.0 tablets in 1 strip,strip,diclofenac (50mg) + paracetamol (500mg),251,57,228,10.0,-0.1480109518754344,-0.16231841509338113,dolocalm forte 50mg500mg tablet diclofenac (50mg) + paracetamol (500mg) strip,4,-0.17765237,-0.078110084
source_6-75774,dolocalm forte tablets,source_6,True,30.0,26.4,sresan pharmaceuticals,10 Tablet(s) in Strip,STRIP,diclofenac sodium + paracetamol,278,38,239,10.0,-0.1480109518754344,-0.1674227745095941,dolocalm forte tablets diclofenac sodium + paracetamol STRIP,4,-0.113359034,-0.12930651
source_6-75775,dolocalm gel,source_6,False,90.0,79.2,sresan pharmaceuticals,30g Gel in Tube,TUBE,diclofenac + linseed oil + menthol + methyl salicylate,257,43,239,30.0,-0.0695918382833184,-0.0676041903703183,dolocalm gel diclofenac + linseed oil + menthol + methyl salicylate TUBE,3,0.29225844,-0.05197118
source_6-75776,dolocalm injection,source_6,True,50.88,44.77,sresan pharmaceuticals,1ml Injection,INJECTION,diclofenac sodium,276,31,239,1.0,-0.12072110034537803,-0.13269422544447107,dolocalm injection diclofenac sodium INJECTION,2,0.2958626,-0.09585152
source_7-90383,dolocam 20mg tablet,source_7,True,50.88,49.3,cipla ltd,10.0 tablets in 1 strip,strip,piroxicam (20mg),624,57,65,10.0,-0.12072110034537803,-0.12413024464615821,dolocam 20mg tablet piroxicam (20mg) strip,1,-0.04447,0.35252348
source_6-75777,dolocam 20 mg tablet 10,source_6,True,50.88,44.77,cipla ltd,10 Tablet(s) in Strip,STRIP,piroxicam(20.0 mg),635,38,65,10.0,-0.12072110034537803,-0.13269422544447107,dolocam 20 mg tablet 10 piroxicam(20.0 mg) STRIP,1,-0.057045586,0.37093243
source_7-90384,dolocam 20mg tablet dt,source_7,True,68.8,66.7,bhavishya pharmaceuticals pvt ltd,25.0 tablet dt in 1 strip,strip,piroxicam (20mg),624,57,35,25.0,-0.09729992508586605,-0.09123548396389684,dolocam 20mg tablet dt piroxicam (20mg) strip,1,-0.06718246,0.34094992
source_6-75778,dolocam dt 20mg tablet,source_6,True,33.0,29.04,cipla ltd,10 Tablet(s) in Strip,STRIP,piroxicam(20.0 mg),635,38,65,10.0,-0.14408999619582857,-0.1624318453026303,dolocam dt 20mg tablet piroxicam(20.0 mg) STRIP,1,-0.05457913,0.3376908
source_1-65111,dolocare 1000mg tablet,source_1,True,50.0,44.0,eurocare,10,Strip | Tablet,paracetamol-1000mg,583,42,97,10.0,-0.12187124734472905,-0.1341499131298355,dolocare 1000mg tablet paracetamol-1000mg Strip | Tablet,4,-0.24537478,-0.077303365
source_6-75780,dolocare 20mg tablets,source_6,True,7.0,6.16,vensat bio,10 Tablet(s) in Strip,STRIP,piroxicam(20.0 mg),635,38,268,10.0,-0.1780716120857455,-0.2056865650963165,dolocare 20mg tablets piroxicam(20.0 mg) STRIP,1,-0.00054559833,0.29628873
source_6-75781,dolocare 500 mg tablet,source_6,False,39.0,39.0,alkem laboratories ltd,10 Tablet(s) in Strip,STRIP,paracetamol / acetaminophen(500.0 mg),576,38,15,10.0,-0.136248084836617,-0.14360243056726693,dolocare 500 mg tablet paracetamol / acetaminophen(500.0 mg) STRIP,4,-0.26542777,-0.10167446
source_2-39609,dolocare 500mg tablet,source_2,True,49.31,40.43,alkem laboratories ltd,500,strip,paracetamol/acetaminophen 500mg,608,57,15,500.0,-0.12277306715103839,-0.14089901058016155,dolocare 500mg tablet paracetamol/acetaminophen 500mg strip,4,-0.26693192,-0.13125606
source_6-75782,dolocare injection 2ml,source_6,True,13.0,11.44,vensat bio,2ml Injection,INJECTION,piroxicam,623,31,268,2.0,-0.1702297007265339,-0.19570470668238893,dolocare injection 2ml piroxicam INJECTION,2,0.382591,0.052819706
source_6-75783,dolocef 250mg strip of 10 tablets,source_6,True,410.0,360.8,dolphin laboratories,10 Tablet(s) in Strip,STRIP,cefradine(250.0 mg),177,38,83,10.0,0.3486434342079668,0.4647615917058194,dolocef 250mg strip of 10 tablets cefradine(250.0 mg) STRIP,1,-0.018478936,0.11279916
source_6-75784,dolocef 500 mg tablet 10,source_6,True,410.0,360.8,dolphin healthcare pvt ltd,10 Tablet(s) in Strip,STRIP,cefuroxime(500.0 mg),178,38,82,10.0,0.3486434342079668,0.4647615917058194,dolocef 500 mg tablet 10 cefuroxime(500.0 mg) STRIP,1,-0.023610193,0.19465218
source_1-65112,dolocel plus tablet,source_1,True,80.0,70.4,cian health care pvt ltd,10,Strip | Tablet,diclofenac-50mg + paracetamol-325mg + serratiopeptidase-10mg,305,42,62,10.0,-0.08266169054867106,-0.08424062106019758,dolocel plus tablet diclofenac-50mg + paracetamol-325mg + serratiopeptidase-10mg Strip | Tablet,4,-0.23016348,-0.081023656
source_1-65113,dolocel sp 50mg10mg tablet,source_1,True,95.2,83.776,cian health care pvt ltd,10,Strip | Tablet,diclofenac-50mg + serratiopeptidase-10mg,307,42,62,10.0,-0.06279551510533501,-0.05895324641158107,dolocel sp 50mg10mg tablet diclofenac-50mg + serratiopeptidase-10mg Strip | Tablet,1,-0.16473863,0.112878844
source_1-65114,dolocem 20mg tablet dt,source_1,True,70.0,61.6,netprime pharma pvt ltd,10,Strip | Tablet,piroxicam-20mg,638,42,186,10.0,-0.09573154281402373,-0.1008770517500769,dolocem 20mg tablet dt piroxicam-20mg Strip | Tablet,1,-0.071819216,0.29472318
source_2-39610,dolocet 325 mg375 mg tablet,source_2,True,46.23,37.91,micro labs ltd,375,strip,"paracetamol/acetaminophen 325mg,tramadol 37.5mg",605,57,177,375.0,-0.12679858164876703,-0.145663079368627,"dolocet 325 mg375 mg tablet paracetamol/acetaminophen 325mg,tramadol 37.5mg strip",4,-0.29562834,-0.23052503
source_6-75785,dolocet 400mg tablets,source_6,True,45.0,39.6,micro labs,10 Tablet(s) in Strip,STRIP,paracetamol + tramadol,564,38,176,10.0,-0.12840617347740538,-0.14246812847477514,dolocet 400mg tablets paracetamol + tramadol STRIP,4,-0.26167226,-0.24759004
source_7-90389,dolocet p 100mg325mg tablet,source_7,True,37.52,32.76,caplet india pvt ltd,10.0 tablets in 1 strip,strip,aceclofenac (100mg) + paracetamol (325mg),2,57,53,10.0,-0.13818242297188915,-0.15539917232918132,dolocet p 100mg325mg tablet aceclofenac (100mg) + paracetamol (325mg) strip,4,-0.30906492,-0.06699082
source_1-65116,dolocetp tablet 10s,source_1,True,37.5,33.0,caplet india pvt ltd,10,Strip | Tablet,aceclofenac-100mg + paracetamol-325mg,93,42,53,10.0,-0.13820856267641987,-0.15494545149218464,dolocetp tablet 10s aceclofenac-100mg + paracetamol-325mg Strip | Tablet,4,-0.29921448,-0.043520823
source_6-75786,dolochek 100mg strip of 10 tablets,source_6,True,22.12,19.69,indoco remedies ltd,10 Tablet(s) in Strip,STRIP,aceclofenac(100.0 mg),66,38,122,10.0,-0.15830999546053226,-0.1801080529106271,dolochek 100mg strip of 10 tablets aceclofenac(100.0 mg) STRIP,1,-0.13628858,0.25251076
source_2-39611,dolochek 100mg tablet,source_2,True,22.12,18.14,indoco remedies ltd,100,strip,aceclofenac 100mg,46,57,122,100.0,-0.15830999546053226,-0.18303833331623082,dolochek 100mg tablet aceclofenac 100mg strip,1,-0.16527393,0.28762648
source_2-39612,dolochek 200mg tablet sr,source_2,True,31.99,26.23,indoco remedies ltd,200,strip,aceclofenac 200mg,63,57,122,200.0,-0.1454100512746292,-0.16774416010246676,dolochek 200mg tablet sr aceclofenac 200mg strip,1,-0.19344884,0.2857903
